profile,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12441846,4,1,1,constructX,4878.625
profile,12441846,4,1,1,calc_extBIC,3202.883
profile,12441846,4,1,1,calcVC,1755.141
profile,12441846,3,1,1,find_qtl,34217.326
profile,12441846,3,1,1,constructX,4711.468
profile,12441846,3,1,1,calc_extBIC,3158.279
profile,12441846,3,1,1,calcVC,1750.326
profile,12441846,2,1,1,find_qtl,34704.466
profile,12441846,2,1,1,constructX,4692.345
profile,12441846,2,1,1,calc_extBIC,3277.919
profile,12441846,2,1,1,calcVC,1918.306
profile,12441846,1,1,1,invMMt,326.987
profile,12441846,1,1,1,find_qtl,35113.78
profile,12441846,1,1,1,constructX,0.08
profile,12441846,1,1,1,calc_extBIC,3261.711
profile,12441846,1,1,1,calcVC,2113.635
profile,12441846,1,1,1,MMt,9272.226
profile,12432902,4,28,0,find_qtl,28450.969
profile,12432902,4,28,0,constructX,4581.716
profile,12432902,4,28,0,calc_extBIC,1744.353
profile,12432902,4,28,0,calcVC,926.732
profile,12432902,3,28,0,find_qtl,28096.206
profile,12432902,3,28,0,constructX,4570.419
profile,12432902,3,28,0,calc_extBIC,1674.023
profile,12432902,3,28,0,calcVC,958.552
profile,12432902,2,28,0,find_qtl,28320.894
profile,12432902,2,28,0,constructX,4556.941
profile,12432902,2,28,0,calc_extBIC,1809.034
profile,12432902,2,28,0,calcVC,1104.272
profile,12432902,1,28,0,invMMt,169.248
profile,12432902,1,28,0,find_qtl,28121.123
profile,12432902,1,28,0,constructX,0.091
profile,12432902,1,28,0,calc_extBIC,1735.637
profile,12432902,1,28,0,calcVC,1347.235
profile,12432902,1,28,0,MMt,9087.748
profile,12432901,4,21,0,find_qtl,28691.934
profile,12432901,4,21,0,constructX,4700.064
profile,12432901,4,21,0,calc_extBIC,1804.584
profile,12432901,4,21,0,calcVC,1052.198
profile,12432901,3,21,0,find_qtl,29849.24
profile,12432901,3,21,0,constructX,4716.798
profile,12432901,3,21,0,calc_extBIC,1767.87
profile,12432901,3,21,0,calcVC,1046.881
profile,12432901,2,21,0,find_qtl,29855.421
profile,12432901,2,21,0,constructX,4698.608
profile,12432901,2,21,0,calc_extBIC,1861.663
profile,12432901,2,21,0,calcVC,1164.903
profile,12432901,1,21,0,invMMt,200.043
profile,12432901,1,21,0,find_qtl,28977.302
profile,12432901,1,21,0,constructX,0.091
profile,12432901,1,21,0,calc_extBIC,1853.544
profile,12432901,1,21,0,calcVC,1976.191
profile,12432901,1,21,0,MMt,11638.363
profile,12432900,4,14,0,find_qtl,29674.932
profile,12432900,4,14,0,constructX,4685.03
profile,12432900,4,14,0,calc_extBIC,1831.375
profile,12432900,4,14,0,calcVC,1054.743
profile,12432900,3,14,0,find_qtl,29239.196
profile,12432900,3,14,0,constructX,4662.312
profile,12432900,3,14,0,calc_extBIC,1791.732
profile,12432900,3,14,0,calcVC,1057.336
profile,12432900,2,14,0,find_qtl,29593.63
profile,12432900,2,14,0,constructX,4709.561
profile,12432900,2,14,0,calc_extBIC,1888.198
profile,12432900,2,14,0,calcVC,1201.247
profile,12432900,1,14,0,invMMt,194.124
profile,12432900,1,14,0,find_qtl,30110.257
profile,12432900,1,14,0,constructX,0.096
profile,12432900,1,14,0,calc_extBIC,1984.34
profile,12432900,1,14,0,calcVC,1881.146
profile,12432900,1,14,0,MMt,12613.558
profile,12432899,4,12,0,find_qtl,34361.898
profile,12432899,4,12,0,constructX,4888.165
profile,12432899,4,12,0,calc_extBIC,1885.156
profile,12432899,4,12,0,calcVC,1207.782
profile,12432899,3,12,0,find_qtl,34467.456
profile,12432899,3,12,0,constructX,4918.965
profile,12432899,3,12,0,calc_extBIC,1817.749
profile,12432899,3,12,0,calcVC,1247.053
profile,12432899,2,12,0,find_qtl,34250.947
profile,12432899,2,12,0,constructX,4933.723
profile,12432899,2,12,0,calc_extBIC,1912.442
profile,12432899,2,12,0,calcVC,1395.762
profile,12432899,1,12,0,invMMt,226.131
profile,12432899,1,12,0,find_qtl,35891.664
profile,12432899,1,12,0,constructX,0.215
profile,12432899,1,12,0,calc_extBIC,1874.539
profile,12432899,1,12,0,calcVC,2227.782
profile,12432899,1,12,0,MMt,15030.348
