profile,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12676495,3,10,2,calcVC,1000.237
profile,12676495,2,10,2,find_qtl,29404.198
profile,12676495,2,10,2,constructX,4620.566
profile,12676495,2,10,2,calc_extBIC,1844.406
profile,12676495,2,10,2,calcVC,1160.734
profile,12676495,1,10,2,invMMt,181.903
profile,12676495,1,10,2,find_qtl,30383.934
profile,12676495,1,10,2,constructX,0.077
profile,12676495,1,10,2,calc_extBIC,1792.769
profile,12676495,1,10,2,calcVC,1389.378
profile,12676495,1,10,2,calcMMt,9219.682
profile,12676494,4,8,2,find_qtl,30373.065
profile,12676494,4,8,2,constructX,4759.416
profile,12676494,4,8,2,calc_extBIC,1810.633
profile,12676494,4,8,2,calcVC,1024.308
profile,12676494,3,8,2,find_qtl,29968.34
profile,12676494,3,8,2,constructX,4753.278
profile,12676494,3,8,2,calc_extBIC,1790.124
profile,12676494,3,8,2,calcVC,1021.453
profile,12676494,2,8,2,find_qtl,30283.503
profile,12676494,2,8,2,constructX,4760.583
profile,12676494,2,8,2,calc_extBIC,1911.911
profile,12676494,2,8,2,calcVC,1180.121
profile,12676494,1,8,2,invMMt,182.75
profile,12676494,1,8,2,find_qtl,30442.247
profile,12676494,1,8,2,constructX,0.078
profile,12676494,1,8,2,calc_extBIC,1846.296
profile,12676494,1,8,2,calcVC,1408.872
profile,12676494,1,8,2,calcMMt,9415.1
profile,12676493,4,4,2,find_qtl,29890.897
profile,12676493,4,4,2,constructX,4689.801
profile,12676493,4,4,2,calc_extBIC,2028.415
profile,12676493,4,4,2,calcVC,1139.436
profile,12676493,3,4,2,find_qtl,30558.04
profile,12676493,3,4,2,constructX,4698.628
profile,12676493,3,4,2,calc_extBIC,1973.291
profile,12676493,3,4,2,calcVC,1159.122
profile,12676493,2,4,2,find_qtl,30672.719
profile,12676493,2,4,2,constructX,4708.861
profile,12676493,2,4,2,calc_extBIC,2074.728
profile,12676493,2,4,2,calcVC,1313.874
profile,12676493,1,4,2,invMMt,207.417
profile,12676493,1,4,2,find_qtl,31348.793
profile,12676493,1,4,2,constructX,0.078
profile,12676493,1,4,2,calc_extBIC,2045.771
profile,12676493,1,4,2,calcVC,1548.934
profile,12676493,1,4,2,calcMMt,9438.248
profile,12676492,4,2,2,find_qtl,32976.746
profile,12676492,4,2,2,constructX,4896.982
