profile,slurm_id1,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12110262,12110279,1,28,0,calcVC,1368.524
profile,12110262,12110279,1,28,0,MMt,26204.553
profile,12110262,12110278,4,21,0,find_qtl,27695.574
profile,12110262,12110278,4,21,0,constructX,15387.78
profile,12110262,12110278,4,21,0,calc_extBIC,2034.629
profile,12110262,12110278,4,21,0,calcVC,1181.444
profile,12110262,12110278,3,21,0,find_qtl,28637.253
profile,12110262,12110278,3,21,0,constructX,15218.624
profile,12110262,12110278,3,21,0,calc_extBIC,1849.621
profile,12110262,12110278,3,21,0,calcVC,1223.195
profile,12110262,12110278,2,21,0,find_qtl,28333.405
profile,12110262,12110278,2,21,0,constructX,15449.012
profile,12110262,12110278,2,21,0,calc_extBIC,1960.511
profile,12110262,12110278,2,21,0,calcVC,1199.156
profile,12110262,12110278,1,21,0,invMMt,217.818
profile,12110262,12110278,1,21,0,find_qtl,27433.548
profile,12110262,12110278,1,21,0,constructX,0.137
profile,12110262,12110278,1,21,0,calc_extBIC,2065.697
profile,12110262,12110278,1,21,0,calcVC,1459.443
profile,12110262,12110278,1,21,0,MMt,35131.28
profile,12110262,12110277,4,14,0,find_qtl,34082.198
profile,12110262,12110277,4,14,0,constructX,22313.076
profile,12110262,12110277,4,14,0,calc_extBIC,1921.22
profile,12110262,12110277,4,14,0,calcVC,1085.565
profile,12110262,12110277,3,14,0,find_qtl,34227.77
profile,12110262,12110277,3,14,0,constructX,22155.1
profile,12110262,12110277,3,14,0,calc_extBIC,1802.259
profile,12110262,12110277,3,14,0,calcVC,1135.097
profile,12110262,12110277,2,14,0,find_qtl,32332.211
profile,12110262,12110277,2,14,0,constructX,22365.256
profile,12110262,12110277,2,14,0,calc_extBIC,1949.579
profile,12110262,12110277,2,14,0,calcVC,1224.952
profile,12110262,12110277,1,14,0,invMMt,230.915
profile,12110262,12110277,1,14,0,find_qtl,35718.486
profile,12110262,12110277,1,14,0,constructX,0.143
profile,12110262,12110277,1,14,0,calc_extBIC,1934.914
profile,12110262,12110277,1,14,0,calcVC,1455.52
profile,12110262,12110277,1,14,0,MMt,32109.525
profile,12110262,12110276,4,12,0,find_qtl,29382.323
profile,12110262,12110276,4,12,0,constructX,15486.699
profile,12110262,12110276,4,12,0,calc_extBIC,1876.724
profile,12110262,12110276,4,12,0,calcVC,1085.246
profile,12110262,12110276,3,12,0,find_qtl,28658.316
profile,12110262,12110276,3,12,0,constructX,15487.827
profile,12110262,12110276,3,12,0,calc_extBIC,1828.885
profile,12110262,12110276,3,12,0,calcVC,1203.268
profile,12110262,12110276,2,12,0,find_qtl,28626.569
profile,12110262,12110276,2,12,0,constructX,15553.427
profile,12110262,12110276,2,12,0,calc_extBIC,1926.41
profile,12110262,12110276,2,12,0,calcVC,1164.214
profile,12110262,12110276,1,12,0,invMMt,190.092
profile,12110262,12110276,1,12,0,find_qtl,30647.542
profile,12110262,12110276,1,12,0,constructX,0.145
profile,12110262,12110276,1,12,0,calc_extBIC,1949.474
profile,12110262,12110276,1,12,0,calcVC,1470.768
profile,12110262,12110276,1,12,0,MMt,38347.77
profile,12110262,12110275,4,10,0,find_qtl,40755.439
profile,12110262,12110275,4,10,0,constructX,27002.676
profile,12110262,12110275,4,10,0,calc_extBIC,2114.163
profile,12110262,12110275,4,10,0,calcVC,1263.012
profile,12110262,12110275,3,10,0,find_qtl,38265.988
profile,12110262,12110275,3,10,0,constructX,29725.184
profile,12110262,12110275,3,10,0,calc_extBIC,1970.464
profile,12110262,12110275,3,10,0,calcVC,1318.958
profile,12110262,12110275,2,10,0,find_qtl,37407.384
profile,12110262,12110275,2,10,0,constructX,29298.322
profile,12110262,12110275,2,10,0,calc_extBIC,2058.67
profile,12110262,12110275,2,10,0,calcVC,1336.023
profile,12110262,12110275,1,10,0,invMMt,189.104
profile,12110262,12110275,1,10,0,find_qtl,40906.459
profile,12110262,12110275,1,10,0,constructX,0.143
profile,12110262,12110275,1,10,0,calc_extBIC,2054.279
profile,12110262,12110275,1,10,0,calcVC,1508.339
profile,12110262,12110275,1,10,0,MMt,29548.423
profile,12110262,12110273,4,8,0,find_qtl,31721.629
profile,12110262,12110273,4,8,0,constructX,15279.816
profile,12110262,12110273,4,8,0,calc_extBIC,1912.647
profile,12110262,12110273,4,8,0,calcVC,1072.098
profile,12110262,12110273,3,8,0,find_qtl,31320.406
profile,12110262,12110273,3,8,0,constructX,15198.6
profile,12110262,12110273,3,8,0,calc_extBIC,1838.217
profile,12110262,12110273,3,8,0,calcVC,1137.749
profile,12110262,12110273,2,8,0,find_qtl,31409.28
profile,12110262,12110273,2,8,0,constructX,15329.028
profile,12110262,12110273,2,8,0,calc_extBIC,1936.99
profile,12110262,12110273,2,8,0,calcVC,1173.694
profile,12110262,12110273,1,8,0,invMMt,180.516
profile,12110262,12110273,1,8,0,find_qtl,31894.623
profile,12110262,12110273,1,8,0,constructX,0.117
profile,12110262,12110273,1,8,0,calc_extBIC,1926.005
profile,12110262,12110273,1,8,0,calcVC,1435.571
profile,12110262,12110273,1,8,0,MMt,29931.269
profile,12110262,12110272,4,4,0,find_qtl,52904.932
profile,12110262,12110272,4,4,0,constructX,22977.004
profile,12110262,12110272,4,4,0,calc_extBIC,2183.888
profile,12110262,12110272,4,4,0,calcVC,1251.664
profile,12110262,12110272,3,4,0,find_qtl,48930.566
profile,12110262,12110272,3,4,0,constructX,25976.874
profile,12110262,12110272,3,4,0,calc_extBIC,2174.806
profile,12110262,12110272,3,4,0,calcVC,1424.038
profile,12110262,12110272,2,4,0,find_qtl,53076.533
profile,12110262,12110272,2,4,0,constructX,16261.557
profile,12110262,12110272,2,4,0,calc_extBIC,2286.01
profile,12110262,12110272,2,4,0,calcVC,1453.206
profile,12110262,12110272,1,4,0,invMMt,226.508
profile,12110262,12110272,1,4,0,find_qtl,57839.131
profile,12110262,12110272,1,4,0,constructX,0.143
profile,12110262,12110272,1,4,0,calc_extBIC,2315.762
profile,12110262,12110272,1,4,0,calcVC,1689.532
profile,12110262,12110272,1,4,0,MMt,42508.66
profile,12110262,12110271,4,2,0,find_qtl,84181.924
profile,12110262,12110271,4,2,0,constructX,25005.098
profile,12110262,12110271,4,2,0,calc_extBIC,2871.385
profile,12110262,12110271,4,2,0,calcVC,1697.73
profile,12110262,12110271,3,2,0,find_qtl,89826.047
profile,12110262,12110271,3,2,0,constructX,25925.508
profile,12110262,12110271,3,2,0,calc_extBIC,2774.853
profile,12110262,12110271,3,2,0,calcVC,1795.742
profile,12110262,12110271,2,2,0,find_qtl,89756.006
profile,12110262,12110271,2,2,0,constructX,28321.255
profile,12110262,12110271,2,2,0,calc_extBIC,2947.544
profile,12110262,12110271,2,2,0,calcVC,1797.321
profile,12110262,12110271,1,2,0,invMMt,283.84
profile,12110262,12110271,1,2,0,find_qtl,85203.588
profile,12110262,12110271,1,2,0,constructX,0.138
profile,12110262,12110271,1,2,0,calc_extBIC,2916.776
profile,12110262,12110271,1,2,0,calcVC,2175.797
profile,12110262,12110271,1,2,0,MMt,68833.942
profile,12110262,12110270,4,1,0,find_qtl,136053.194
profile,12110262,12110270,4,1,0,constructX,21000.006
profile,12110262,12110270,4,1,0,calc_extBIC,3978.681
profile,12110262,12110270,4,1,0,calcVC,2482.02
profile,12110262,12110270,3,1,0,find_qtl,136356.078
profile,12110262,12110270,3,1,0,constructX,20863.133
profile,12110262,12110270,3,1,0,calc_extBIC,3783.936
profile,12110262,12110270,3,1,0,calcVC,2484.022
profile,12110262,12110270,2,1,0,find_qtl,135702.416
profile,12110262,12110270,2,1,0,constructX,21071.768
profile,12110262,12110270,2,1,0,calc_extBIC,3923.43
profile,12110262,12110270,2,1,0,calcVC,2453.227
profile,12110262,12110270,1,1,0,invMMt,360.456
profile,12110262,12110270,1,1,0,find_qtl,139500.31
profile,12110262,12110270,1,1,0,constructX,0.14
profile,12110262,12110270,1,1,0,calc_extBIC,3987.428
profile,12110262,12110270,1,1,0,calcVC,3129.417
profile,12110262,12110270,1,1,0,MMt,104172.038
profile,12110250,12110269,4,28,0,find_qtl,28748.098
profile,12110250,12110269,4,28,0,constructX,21022.121
profile,12110250,12110269,4,28,0,calc_extBIC,1910.565
profile,12110250,12110269,4,28,0,calcVC,1117.846
profile,12110250,12110269,3,28,0,find_qtl,29105.721
profile,12110250,12110269,3,28,0,constructX,21160.745
profile,12110250,12110269,3,28,0,calc_extBIC,1839.768
profile,12110250,12110269,3,28,0,calcVC,1280.846
profile,12110250,12110269,2,28,0,find_qtl,29818.693
profile,12110250,12110269,2,28,0,constructX,21598.65
profile,12110250,12110269,2,28,0,calc_extBIC,1956.587
profile,12110250,12110269,2,28,0,calcVC,1219.58
profile,12110250,12110269,1,28,0,invMMt,202.153
profile,12110250,12110269,1,28,0,find_qtl,31355.62
profile,12110250,12110269,1,28,0,constructX,0.138
profile,12110250,12110269,1,28,0,calc_extBIC,2036.326
profile,12110250,12110269,1,28,0,calcVC,1470.523
profile,12110250,12110269,1,28,0,MMt,31441.842
profile,12110250,12110268,4,21,0,find_qtl,26599.148
profile,12110250,12110268,4,21,0,constructX,15283.973
profile,12110250,12110268,4,21,0,calc_extBIC,1902.853
profile,12110250,12110268,4,21,0,calcVC,1088.543
profile,12110250,12110268,3,21,0,find_qtl,23730.139
profile,12110250,12110268,3,21,0,constructX,15279.801
profile,12110250,12110268,3,21,0,calc_extBIC,1802.693
profile,12110250,12110268,3,21,0,calcVC,1213.151
profile,12110250,12110268,2,21,0,find_qtl,23913.918
profile,12110250,12110268,2,21,0,constructX,15583.552
profile,12110250,12110268,2,21,0,calc_extBIC,1966.115
profile,12110250,12110268,2,21,0,calcVC,1198.742
profile,12110250,12110268,1,21,0,invMMt,204.052
profile,12110250,12110268,1,21,0,find_qtl,26285.288
profile,12110250,12110268,1,21,0,constructX,0.136
profile,12110250,12110268,1,21,0,calc_extBIC,1963.774
profile,12110250,12110268,1,21,0,calcVC,1452.992
profile,12110250,12110268,1,21,0,MMt,29575.617
profile,12110250,12110267,4,14,0,find_qtl,32683.551
profile,12110250,12110267,4,14,0,constructX,22146.961
profile,12110250,12110267,4,14,0,calc_extBIC,2046.584
profile,12110250,12110267,4,14,0,calcVC,1113.972
profile,12110250,12110267,3,14,0,find_qtl,33481.122
profile,12110250,12110267,3,14,0,constructX,21909.234
profile,12110250,12110267,3,14,0,calc_extBIC,1822.363
profile,12110250,12110267,3,14,0,calcVC,1147.455
profile,12110250,12110267,2,14,0,find_qtl,32958.219
profile,12110250,12110267,2,14,0,constructX,22058.622
profile,12110250,12110267,2,14,0,calc_extBIC,2003.377
profile,12110250,12110267,2,14,0,calcVC,1214.805
profile,12110250,12110267,1,14,0,invMMt,191.162
profile,12110250,12110267,1,14,0,find_qtl,35356.429
profile,12110250,12110267,1,14,0,constructX,0.136
profile,12110250,12110267,1,14,0,calc_extBIC,1933.297
profile,12110250,12110267,1,14,0,calcVC,1621.81
profile,12110250,12110267,1,14,0,MMt,31045.006
profile,12110250,12110266,4,12,0,find_qtl,34985.546
profile,12110250,12110266,4,12,0,constructX,21008.175
profile,12110250,12110266,4,12,0,calc_extBIC,2042.066
profile,12110250,12110266,4,12,0,calcVC,1123.037
profile,12110250,12110266,3,12,0,find_qtl,34939.309
profile,12110250,12110266,3,12,0,constructX,22569.817
profile,12110250,12110266,3,12,0,calc_extBIC,1805.697
profile,12110250,12110266,3,12,0,calcVC,1163.565
profile,12110250,12110266,2,12,0,find_qtl,34949.93
profile,12110250,12110266,2,12,0,constructX,20961.791
profile,12110250,12110266,2,12,0,calc_extBIC,1973.118
profile,12110250,12110266,2,12,0,calcVC,1190.859
profile,12110250,12110266,1,12,0,invMMt,194.972
profile,12110250,12110266,1,12,0,find_qtl,35954.318
profile,12110250,12110266,1,12,0,constructX,0.135
profile,12110250,12110266,1,12,0,calc_extBIC,1940.938
profile,12110250,12110266,1,12,0,calcVC,1477.537
profile,12110250,12110266,1,12,0,MMt,38116.594
profile,12110250,12110265,4,10,0,find_qtl,31957.712
profile,12110250,12110265,4,10,0,constructX,15428.491
profile,12110250,12110265,4,10,0,calc_extBIC,1976.685
profile,12110250,12110265,4,10,0,calcVC,1129.169
profile,12110250,12110265,3,10,0,find_qtl,33956.517
profile,12110250,12110265,3,10,0,constructX,15342.502
profile,12110250,12110265,3,10,0,calc_extBIC,1842.366
profile,12110250,12110265,3,10,0,calcVC,1180.176
profile,12110250,12110265,2,10,0,find_qtl,32257.917
profile,12110250,12110265,2,10,0,constructX,15418.009
profile,12110250,12110265,2,10,0,calc_extBIC,2105.1
profile,12110250,12110265,2,10,0,calcVC,1226.272
profile,12110250,12110265,1,10,0,invMMt,231.767
profile,12110250,12110265,1,10,0,find_qtl,34393.248
profile,12110250,12110265,1,10,0,constructX,0.136
profile,12110250,12110265,1,10,0,calc_extBIC,2030.16
profile,12110250,12110265,1,10,0,calcVC,1484.645
profile,12110250,12110265,1,10,0,MMt,32213.795
profile,12110250,12110264,4,8,0,find_qtl,29489.275
profile,12110250,12110264,4,8,0,constructX,15187.498
profile,12110250,12110264,4,8,0,calc_extBIC,1999.757
profile,12110250,12110264,4,8,0,calcVC,1106.709
profile,12110250,12110264,3,8,0,find_qtl,32213.928
profile,12110250,12110264,3,8,0,constructX,15357.729
profile,12110250,12110264,3,8,0,calc_extBIC,1861.156
profile,12110250,12110264,3,8,0,calcVC,1215.567
profile,12110250,12110264,2,8,0,find_qtl,32219.52
profile,12110250,12110264,2,8,0,constructX,15591.826
profile,12110250,12110264,2,8,0,calc_extBIC,1998.394
profile,12110250,12110264,2,8,0,calcVC,1303.282
profile,12110250,12110264,1,8,0,invMMt,192.557
profile,12110250,12110264,1,8,0,find_qtl,32517.487
profile,12110250,12110264,1,8,0,constructX,0.129
profile,12110250,12110264,1,8,0,calc_extBIC,1999.806
profile,12110250,12110264,1,8,0,calcVC,1528.333
profile,12110250,12110264,1,8,0,MMt,35480.524
profile,12110250,12110263,4,4,0,find_qtl,57045.16
profile,12110250,12110263,4,4,0,constructX,22025.177
profile,12110250,12110263,4,4,0,calc_extBIC,2222.752
profile,12110250,12110263,4,4,0,calcVC,1281.797
profile,12110250,12110263,3,4,0,find_qtl,55948.924
profile,12110250,12110263,3,4,0,constructX,22210.979
profile,12110250,12110263,3,4,0,calc_extBIC,2148.921
profile,12110250,12110263,3,4,0,calcVC,1382.135
profile,12110250,12110263,2,4,0,find_qtl,57898.617
profile,12110250,12110263,2,4,0,constructX,21955.692
profile,12110250,12110263,2,4,0,calc_extBIC,2281.722
profile,12110250,12110263,2,4,0,calcVC,1390.114
profile,12110250,12110263,1,4,0,invMMt,212.973
profile,12110250,12110263,1,4,0,find_qtl,54500.352
profile,12110250,12110263,1,4,0,constructX,0.141
profile,12110250,12110263,1,4,0,calc_extBIC,2376.036
profile,12110250,12110263,1,4,0,calcVC,1877.949
profile,12110250,12110263,1,4,0,MMt,47622.917
profile,12110250,12110261,4,2,0,find_qtl,77771.189
profile,12110250,12110261,4,2,0,constructX,21031.984
profile,12110250,12110261,4,2,0,calc_extBIC,2802.891
profile,12110250,12110261,4,2,0,calcVC,1640.922
profile,12110250,12110261,3,2,0,find_qtl,80116.506
profile,12110250,12110261,3,2,0,constructX,20941.986
profile,12110250,12110261,3,2,0,calc_extBIC,2725.614
profile,12110250,12110261,3,2,0,calcVC,1713.988
profile,12110250,12110261,2,2,0,find_qtl,78300.554
profile,12110250,12110261,2,2,0,constructX,20929.363
profile,12110250,12110261,2,2,0,calc_extBIC,2851.721
profile,12110250,12110261,2,2,0,calcVC,1787.233
profile,12110250,12110261,1,2,0,invMMt,243.967
profile,12110250,12110261,1,2,0,find_qtl,78155.985
profile,12110250,12110261,1,2,0,constructX,0.139
profile,12110250,12110261,1,2,0,calc_extBIC,2833.245
profile,12110250,12110261,1,2,0,calcVC,1996.358
profile,12110250,12110261,1,2,0,MMt,66324.767
profile,12110250,12110260,4,1,0,find_qtl,126002.667
profile,12110250,12110260,4,1,0,constructX,15360.952
profile,12110250,12110260,4,1,0,calc_extBIC,3866.353
profile,12110250,12110260,4,1,0,calcVC,2360.32
profile,12110250,12110260,3,1,0,find_qtl,126700.444
profile,12110250,12110260,3,1,0,constructX,15340.258
profile,12110250,12110260,3,1,0,calc_extBIC,3778.065
profile,12110250,12110260,3,1,0,calcVC,2458.949
profile,12110250,12110260,2,1,0,find_qtl,128388.332
profile,12110250,12110260,2,1,0,constructX,15782.875
profile,12110250,12110260,2,1,0,calc_extBIC,3989.545
profile,12110250,12110260,2,1,0,calcVC,2466.839
profile,12110250,12110260,1,1,0,invMMt,353.057
profile,12110250,12110260,1,1,0,find_qtl,127350.166
profile,12110250,12110260,1,1,0,constructX,0.129
profile,12110250,12110260,1,1,0,calc_extBIC,3870.246
profile,12110250,12110260,1,1,0,calcVC,2917.247
profile,12110250,12110260,1,1,0,MMt,101705.236
profile,12110240,12110259,4,28,0,find_qtl,32077.754
profile,12110240,12110259,4,28,0,constructX,17324.71
profile,12110240,12110259,4,28,0,calc_extBIC,2905.479
profile,12110240,12110259,4,28,0,calcVC,1351.029
profile,12110240,12110259,3,28,0,find_qtl,31261.617
profile,12110240,12110259,3,28,0,constructX,18399.427
profile,12110240,12110259,3,28,0,calc_extBIC,2743.503
profile,12110240,12110259,3,28,0,calcVC,1420.45
profile,12110240,12110259,2,28,0,find_qtl,29735.964
profile,12110240,12110259,2,28,0,constructX,18580.64
profile,12110240,12110259,2,28,0,calc_extBIC,3248.146
profile,12110240,12110259,2,28,0,calcVC,1525.53
profile,12110240,12110259,1,28,0,invMMt,237.692
profile,12110240,12110259,1,28,0,find_qtl,38010.501
profile,12110240,12110259,1,28,0,constructX,0.828
profile,12110240,12110259,1,28,0,calc_extBIC,2504.449
profile,12110240,12110259,1,28,0,calcVC,1977.485
profile,12110240,12110259,1,28,0,MMt,24538.206
profile,12110240,12110258,4,21,0,find_qtl,30671.938
profile,12110240,12110258,4,21,0,constructX,18479.127
profile,12110240,12110258,4,21,0,calc_extBIC,1999.521
profile,12110240,12110258,4,21,0,calcVC,1084.486
profile,12110240,12110258,3,21,0,find_qtl,30513.021
profile,12110240,12110258,3,21,0,constructX,18627.545
profile,12110240,12110258,3,21,0,calc_extBIC,1830.074
profile,12110240,12110258,3,21,0,calcVC,1164.383
profile,12110240,12110258,2,21,0,find_qtl,30755.502
profile,12110240,12110258,2,21,0,constructX,18634.079
profile,12110240,12110258,2,21,0,calc_extBIC,1947.164
profile,12110240,12110258,2,21,0,calcVC,1150.036
profile,12110240,12110258,1,21,0,invMMt,198.252
profile,12110240,12110258,1,21,0,find_qtl,31046.548
profile,12110240,12110258,1,21,0,constructX,0.139
profile,12110240,12110258,1,21,0,calc_extBIC,2047.243
profile,12110240,12110258,1,21,0,calcVC,1475.054
profile,12110240,12110258,1,21,0,MMt,29928.412
profile,12110240,12110257,4,14,0,find_qtl,30961.386
profile,12110240,12110257,4,14,0,constructX,19611.454
profile,12110240,12110257,4,14,0,calc_extBIC,1912.128
profile,12110240,12110257,4,14,0,calcVC,1076.034
profile,12110240,12110257,3,14,0,find_qtl,31500.338
profile,12110240,12110257,3,14,0,constructX,19659.06
profile,12110240,12110257,3,14,0,calc_extBIC,1834.39
profile,12110240,12110257,3,14,0,calcVC,1155.899
profile,12110240,12110257,2,14,0,find_qtl,31901.959
profile,12110240,12110257,2,14,0,constructX,19830.096
profile,12110240,12110257,2,14,0,calc_extBIC,1936.916
profile,12110240,12110257,2,14,0,calcVC,1167.797
profile,12110240,12110257,1,14,0,invMMt,175.554
profile,12110240,12110257,1,14,0,find_qtl,32730.059
profile,12110240,12110257,1,14,0,constructX,0.139
profile,12110240,12110257,1,14,0,calc_extBIC,1967.576
profile,12110240,12110257,1,14,0,calcVC,1526.855
profile,12110240,12110257,1,14,0,MMt,37579.205
profile,12110240,12110256,4,12,0,find_qtl,33721.296
profile,12110240,12110256,4,12,0,constructX,19233.605
profile,12110240,12110256,4,12,0,calc_extBIC,1928.12
profile,12110240,12110256,4,12,0,calcVC,1096.01
profile,12110240,12110256,3,12,0,find_qtl,32544.125
profile,12110240,12110256,3,12,0,constructX,19806.941
profile,12110240,12110256,3,12,0,calc_extBIC,1846.369
profile,12110240,12110256,3,12,0,calcVC,1186.234
profile,12110240,12110256,2,12,0,find_qtl,34513.179
profile,12110240,12110256,2,12,0,constructX,19710.073
profile,12110240,12110256,2,12,0,calc_extBIC,2069.446
profile,12110240,12110256,2,12,0,calcVC,1261.122
profile,12110240,12110256,1,12,0,invMMt,212.878
profile,12110240,12110256,1,12,0,find_qtl,34671.944
profile,12110240,12110256,1,12,0,constructX,0.136
profile,12110240,12110256,1,12,0,calc_extBIC,1952.239
profile,12110240,12110256,1,12,0,calcVC,1447.276
profile,12110240,12110256,1,12,0,MMt,32362.469
profile,12110240,12110255,4,10,0,find_qtl,33550.378
profile,12110240,12110255,4,10,0,constructX,15361.418
profile,12110240,12110255,4,10,0,calc_extBIC,1938.149
profile,12110240,12110255,4,10,0,calcVC,1129.574
profile,12110240,12110255,3,10,0,find_qtl,33486.842
profile,12110240,12110255,3,10,0,constructX,15386.518
profile,12110240,12110255,3,10,0,calc_extBIC,1816.684
profile,12110240,12110255,3,10,0,calcVC,1209.988
profile,12110240,12110255,2,10,0,find_qtl,31844.458
profile,12110240,12110255,2,10,0,constructX,15404.569
profile,12110240,12110255,2,10,0,calc_extBIC,1990.25
profile,12110240,12110255,2,10,0,calcVC,1185.091
profile,12110240,12110255,1,10,0,invMMt,197.447
profile,12110240,12110255,1,10,0,find_qtl,31750.408
profile,12110240,12110255,1,10,0,constructX,0.138
profile,12110240,12110255,1,10,0,calc_extBIC,1999.37
profile,12110240,12110255,1,10,0,calcVC,1435.768
profile,12110240,12110255,1,10,0,MMt,32248.063
profile,12110240,12110254,4,8,0,find_qtl,39594.757
profile,12110240,12110254,4,8,0,constructX,21752.791
profile,12110240,12110254,4,8,0,calc_extBIC,1953.35
profile,12110240,12110254,4,8,0,calcVC,1097.746
profile,12110240,12110254,3,8,0,find_qtl,40826.759
profile,12110240,12110254,3,8,0,constructX,22218.815
profile,12110240,12110254,3,8,0,calc_extBIC,1891.821
profile,12110240,12110254,3,8,0,calcVC,1188.179
profile,12110240,12110254,2,8,0,find_qtl,39046.644
profile,12110240,12110254,2,8,0,constructX,21715.858
profile,12110240,12110254,2,8,0,calc_extBIC,1964.367
profile,12110240,12110254,2,8,0,calcVC,1205.254
profile,12110240,12110254,1,8,0,invMMt,205.369
profile,12110240,12110254,1,8,0,find_qtl,41078.988
profile,12110240,12110254,1,8,0,constructX,0.121
profile,12110240,12110254,1,8,0,calc_extBIC,2006.545
profile,12110240,12110254,1,8,0,calcVC,1515.761
profile,12110240,12110254,1,8,0,MMt,41035.05
profile,12110240,12110253,4,4,0,find_qtl,54424.449
profile,12110240,12110253,4,4,0,constructX,30999.347
profile,12110240,12110253,4,4,0,calc_extBIC,2319.387
profile,12110240,12110253,4,4,0,calcVC,1339.56
profile,12110240,12110253,3,4,0,find_qtl,56909.432
profile,12110240,12110253,3,4,0,constructX,31053.033
profile,12110240,12110253,3,4,0,calc_extBIC,2227.012
profile,12110240,12110253,3,4,0,calcVC,1429.781
profile,12110240,12110253,2,4,0,find_qtl,57084.793
profile,12110240,12110253,2,4,0,constructX,17200.311
profile,12110240,12110253,2,4,0,calc_extBIC,2393
profile,12110240,12110253,2,4,0,calcVC,1487.454
profile,12110240,12110253,1,4,0,invMMt,244.127
profile,12110240,12110253,1,4,0,find_qtl,52900.056
profile,12110240,12110253,1,4,0,constructX,0.132
profile,12110240,12110253,1,4,0,calc_extBIC,2350.689
profile,12110240,12110253,1,4,0,calcVC,1924.921
profile,12110240,12110253,1,4,0,MMt,36009.43
profile,12110240,12110252,4,2,0,find_qtl,83094.26
profile,12110240,12110252,4,2,0,constructX,21585.277
profile,12110240,12110252,4,2,0,calc_extBIC,2779.333
profile,12110240,12110252,4,2,0,calcVC,1599.503
profile,12110240,12110252,3,2,0,find_qtl,83565.614
profile,12110240,12110252,3,2,0,constructX,22397.837
profile,12110240,12110252,3,2,0,calc_extBIC,2727.727
profile,12110240,12110252,3,2,0,calcVC,1735.201
profile,12110240,12110252,2,2,0,find_qtl,79172.434
profile,12110240,12110252,2,2,0,constructX,21694.504
profile,12110240,12110252,2,2,0,calc_extBIC,2896.976
profile,12110240,12110252,2,2,0,calcVC,1749.156
profile,12110240,12110252,1,2,0,invMMt,247.126
profile,12110240,12110252,1,2,0,find_qtl,87197.009
profile,12110240,12110252,1,2,0,constructX,0.115
profile,12110240,12110252,1,2,0,calc_extBIC,2853.463
profile,12110240,12110252,1,2,0,calcVC,2061.674
profile,12110240,12110252,1,2,0,MMt,69439.504
profile,12110240,12110251,4,1,0,find_qtl,126023.898
profile,12110240,12110251,4,1,0,constructX,16109.247
profile,12110240,12110251,4,1,0,calc_extBIC,3893.63
profile,12110240,12110251,4,1,0,calcVC,2383.361
profile,12110240,12110251,3,1,0,find_qtl,126061.412
profile,12110240,12110251,3,1,0,constructX,16062.214
profile,12110240,12110251,3,1,0,calc_extBIC,3809.206
profile,12110240,12110251,3,1,0,calcVC,2493.995
profile,12110240,12110251,2,1,0,find_qtl,126163.164
profile,12110240,12110251,2,1,0,constructX,16094
profile,12110240,12110251,2,1,0,calc_extBIC,3953.612
profile,12110240,12110251,2,1,0,calcVC,2450.25
profile,12110240,12110251,1,1,0,invMMt,331.793
profile,12110240,12110251,1,1,0,find_qtl,126135.042
profile,12110240,12110251,1,1,0,constructX,0.132
profile,12110240,12110251,1,1,0,calc_extBIC,3887.409
profile,12110240,12110251,1,1,0,calcVC,2752.404
profile,12110240,12110251,1,1,0,MMt,102321.77
profile,12110230,12110249,4,28,0,find_qtl,21814.411
profile,12110230,12110249,4,28,0,constructX,15370.077
profile,12110230,12110249,4,28,0,calc_extBIC,1918.464
profile,12110230,12110249,4,28,0,calcVC,1120.865
profile,12110230,12110249,3,28,0,find_qtl,22090.14
profile,12110230,12110249,3,28,0,constructX,15211.119
profile,12110230,12110249,3,28,0,calc_extBIC,1821.393
profile,12110230,12110249,3,28,0,calcVC,1180.242
profile,12110230,12110249,2,28,0,find_qtl,21941.805
profile,12110230,12110249,2,28,0,constructX,15427.195
profile,12110230,12110249,2,28,0,calc_extBIC,2062.914
profile,12110230,12110249,2,28,0,calcVC,1250.383
profile,12110230,12110249,1,28,0,invMMt,184.588
profile,12110230,12110249,1,28,0,find_qtl,25884.451
profile,12110230,12110249,1,28,0,constructX,0.142
profile,12110230,12110249,1,28,0,calc_extBIC,2111.669
profile,12110230,12110249,1,28,0,calcVC,1581.19
profile,12110230,12110249,1,28,0,MMt,30819.081
profile,12110230,12110248,4,21,0,find_qtl,31977.479
profile,12110230,12110248,4,21,0,constructX,22189.415
profile,12110230,12110248,4,21,0,calc_extBIC,1901.366
profile,12110230,12110248,4,21,0,calcVC,1187.673
profile,12110230,12110248,3,21,0,find_qtl,32599.315
profile,12110230,12110248,3,21,0,constructX,22366.272
profile,12110230,12110248,3,21,0,calc_extBIC,1894.46
profile,12110230,12110248,3,21,0,calcVC,1274.723
profile,12110230,12110248,2,21,0,find_qtl,33041.258
profile,12110230,12110248,2,21,0,constructX,22076.5
profile,12110230,12110248,2,21,0,calc_extBIC,2058.292
profile,12110230,12110248,2,21,0,calcVC,1205.386
profile,12110230,12110248,1,21,0,invMMt,205.969
profile,12110230,12110248,1,21,0,find_qtl,32603.588
profile,12110230,12110248,1,21,0,constructX,0.149
profile,12110230,12110248,1,21,0,calc_extBIC,1962.158
profile,12110230,12110248,1,21,0,calcVC,1454.644
profile,12110230,12110248,1,21,0,MMt,34243.165
profile,12110230,12110247,4,14,0,find_qtl,34140.127
profile,12110230,12110247,4,14,0,constructX,22234.727
